allDate,avgTemp,eU,MonMed,classSession,dayType,season
4/27/2011 12:00,76,9790,9300,1,wk,Spring
4/28/2011 12:00,68,9540,9300,1,wk,Spring
4/29/2011 12:00,74,9390,9300,1,wk,Spring
4/30/2011 12:00,82,7940,9300,1,wknd,Spring
5/1/2011 12:00,72.5,8260,8690,1,wknd,Spring
5/2/2011 12:00,52,9320,8690,1,wk,Spring
5/3/2011 12:00,61.5,9540,8690,1,wk,Spring
5/4/2011 12:00,64.5,9440,8690,1,wk,Spring
5/5/2011 12:00,70.5,9770,8690,1,wk,Spring
5/6/2011 12:00,75.5,9440,8690,1,wk,Spring
5/7/2011 12:00,80.5,7790,8690,1,wknd,Spring
5/8/2011 12:00,85.5,8030,8690,1,wknd,Spring
5/9/2011 12:00,86.5,9440,8690,1,wk,Spring
5/10/2011 12:00,85,9590,8690,1,wk,Spring
5/11/2011 12:00,81.5,9540,8690,1,wk,Spring
5/12/2011 12:00,70.5,9580,8690,1,wk,Spring
5/13/2011 12:00,75,9280,8690,1,wk,Spring
5/14/2011 12:00,71,8260,8690,1,wknd,Spring
5/15/2011 12:00,67.5,8210,8690,1,wknd,Spring
5/16/2011 12:00,76,9520,8690,1,wk,Spring
5/17/2011 12:00,75,9340,8690,1,wk,Spring
5/18/2011 12:00,78,8720,8690,0,wk,Spring
5/19/2011 12:00,77,8780,8690,0,wk,Spring
5/20/2011 12:00,79,8500,8690,0,wk,Spring
5/21/2011 12:00,77,7340,8690,0,wknd,Spring
5/22/2011 12:00,85,7360,8690,0,wknd,Spring
5/23/2011 12:00,84.5,8690,8690,0,wk,Spring
5/24/2011 12:00,86,8820,8690,0,wk,Spring
5/25/2011 12:00,88.5,8400,8690,0,wk,Spring
5/26/2011 12:00,80,8400,8690,0,wk,Spring
5/27/2011 12:00,86,8290,8690,0,wk,Spring
5/28/2011 12:00,87.5,7520,8690,0,wknd,Spring
5/29/2011 12:00,86,7320,8690,0,wknd,Spring
5/30/2011 12:00,86.5,7340,8690,0,wk,Spring
5/31/2011 12:00,88,8430,8690,0,wk,Spring
6/1/2011 12:00,85.5,8480,8940,0,wk,Summer
6/2/2011 12:00,84,8880,8940,0,wk,Summer
6/3/2011 12:00,85.5,8740,8940,0,wk,Summer
6/4/2011 12:00,85,7480,8940,0,wknd,Summer
6/5/2011 12:00,85,7640,8940,0,wknd,Summer
6/6/2011 12:00,87,8950,8940,0,wk,Summer
6/7/2011 12:00,86,9120,8940,0,wk,Summer
6/8/2011 12:00,86.5,9190,8940,0,wk,Summer
6/9/2011 12:00,86,8740,8940,0,wk,Summer
6/10/2011 12:00,87,8510,8940,0,wk,Summer
6/11/2011 12:00,86.5,7490,8940,0,wknd,Summer
6/12/2011 12:00,87.5,7630,8940,0,wknd,Summer
6/13/2011 12:00,88,8930,8940,0,wk,Summer
6/14/2011 12:00,89,9170,8940,0,wk,Summer
6/15/2011 12:00,91,9150,8940,0,wk,Summer
6/16/2011 12:00,90,9220,8940,0,wk,Summer
6/17/2011 12:00,93,8870,8940,0,wk,Summer
6/18/2011 12:00,92,7750,8940,0,wknd,Summer
6/19/2011 12:00,92,7770,8940,0,wknd,Summer
6/20/2011 12:00,90,8980,8940,0,wk,Summer
6/21/2011 12:00,85.5,9120,8940,0,wk,Summer
6/22/2011 12:00,78.5,9360,8940,0,wk,Summer
6/23/2011 12:00,83.5,9110,8940,0,wk,Summer
6/24/2011 12:00,85,9120,8940,0,wk,Summer
6/25/2011 12:00,87,7590,8940,0,wknd,Summer
6/26/2011 12:00,87,7650,8940,0,wknd,Summer
6/27/2011 12:00,88,9030,8940,0,wk,Summer
6/28/2011 12:00,87.5,9050,8940,0,wk,Summer
6/29/2011 12:00,87,9160,8940,0,wk,Summer
6/30/2011 12:00,87,9040,8940,0,wk,Summer
7/1/2011 12:00,87.5,8570,8640,0,wk,Summer
7/2/2011 12:00,88.5,7390,8640,0,wknd,Summer
7/3/2011 12:00,88.5,7390,8640,0,wknd,Summer
7/4/2011 12:00,88,7380,8640,0,wk,Summer
7/5/2011 12:00,87,8630,8640,0,wk,Summer
7/6/2011 12:00,89,9120,8640,0,wk,Summer
7/7/2011 12:00,88,9770,8640,0,wk,Summer
7/8/2011 12:00,89,9480,8640,0,wk,Summer
7/9/2011 12:00,88.5,8570,8640,0,wknd,Summer
7/10/2011 12:00,90,8410,8640,0,wknd,Summer
7/11/2011 12:00,90,9700,8640,0,wk,Summer
7/12/2011 12:00,90,9580,8640,0,wk,Summer
7/13/2011 12:00,89,9370,8640,0,wk,Summer
7/14/2011 12:00,90.5,8890,8640,0,wk,Summer
7/15/2011 12:00,91.5,8640,8640,0,wk,Summer
7/16/2011 12:00,88.5,7310,8640,0,wknd,Summer
7/17/2011 12:00,88.5,7450,8640,0,wknd,Summer
7/18/2011 12:00,89,8900,8640,0,wk,Summer
7/19/2011 12:00,90.5,8980,8640,0,wk,Summer
7/20/2011 12:00,90,8940,8640,0,wk,Summer
7/21/2011 12:00,90.5,8890,8640,0,wk,Summer
7/22/2011 12:00,91.5,8630,8640,0,wk,Summer
7/23/2011 12:00,91,7570,8640,0,wknd,Summer
7/24/2011 12:00,92,7530,8640,0,wknd,Summer
7/25/2011 12:00,91,8760,8640,0,wk,Summer
7/26/2011 12:00,91,8890,8640,0,wk,Summer
