DateTime,Water ( Gallons )
7/14/2013 0:00,37000
7/15/2013 0:00,34900
7/16/2013 0:00,35700
7/17/2013 0:00,34400
7/18/2013 0:00,33400
7/19/2013 0:00,15500
7/20/2013 0:00,2500
7/21/2013 0:00,600
7/22/2013 0:00,400
7/23/2013 0:00,4600
7/24/2013 0:00,7800
7/25/2013 0:00,4600
7/26/2013 0:00,9300
7/27/2013 0:00,8200
7/28/2013 0:00,800
7/29/2013 0:00,400
7/30/2013 0:00,4800
7/31/2013 0:00,5900
8/1/2013 0:00,5000
8/2/2013 0:00,10300
8/3/2013 0:00,6000
8/4/2013 0:00,600
8/5/2013 0:00,400
8/6/2013 0:00,4700
8/7/2013 0:00,7300
8/8/2013 0:00,4400
8/9/2013 0:00,7700
8/10/2013 0:00,7000
8/11/2013 0:00,600
8/12/2013 0:00,400
8/13/2013 0:00,4500
8/14/2013 0:00,8400
8/15/2013 0:00,4600
8/16/2013 0:00,5800
8/17/2013 0:00,2500
8/18/2013 0:00,600
8/19/2013 0:00,400
8/20/2013 0:00,4300
8/21/2013 0:00,6600
8/22/2013 0:00,4900
8/23/2013 0:00,7800
8/24/2013 0:00,5900
8/25/2013 0:00,1100
8/26/2013 0:00,900
8/27/2013 0:00,4800
8/28/2013 0:00,6900
8/29/2013 0:00,7900
8/30/2013 0:00,9800
8/31/2013 0:00,6900
9/1/2013 0:00,700
9/2/2013 0:00,400
9/3/2013 0:00,3100
9/4/2013 0:00,10100
9/5/2013 0:00,8100
9/6/2013 0:00,10600
9/7/2013 0:00,9900
9/8/2013 0:00,1000
9/9/2013 0:00,600
9/10/2013 0:00,8200
9/11/2013 0:00,10200
9/12/2013 0:00,8400
9/13/2013 0:00,13500
9/14/2013 0:00,7600
9/15/2013 0:00,700
9/16/2013 0:00,600
9/17/2013 0:00,8400
9/18/2013 0:00,10200
9/19/2013 0:00,9000
9/20/2013 0:00,11400
9/21/2013 0:00,6800
9/22/2013 0:00,800
9/23/2013 0:00,1100
9/24/2013 0:00,11700
9/25/2013 0:00,17900
9/26/2013 0:00,16400
9/27/2013 0:00,19400
9/28/2013 0:00,12100
9/29/2013 0:00,12900
9/30/2013 0:00,900
10/1/2013 0:00,12300
10/2/2013 0:00,16200
10/3/2013 0:00,8500
10/4/2013 0:00,13200
10/5/2013 0:00,7000
10/6/2013 0:00,900
10/7/2013 0:00,700
10/8/2013 0:00,5300
10/9/2013 0:00,5700
10/10/2013 0:00,5400
10/11/2013 0:00,8800
10/12/2013 0:00,7200
10/13/2013 0:00,900
10/14/2013 0:00,800
10/15/2013 0:00,7600
10/16/2013 0:00,10100
10/17/2013 0:00,7800
10/18/2013 0:00,11100
10/19/2013 0:00,7900
10/20/2013 0:00,1200
10/21/2013 0:00,1400
10/22/2013 0:00,8600
10/23/2013 0:00,10600
10/24/2013 0:00,7300
10/25/2013 0:00,11100
10/26/2013 0:00,14000
10/27/2013 0:00,1300
10/28/2013 0:00,1000
10/29/2013 0:00,7500
10/30/2013 0:00,15000
10/31/2013 0:00,7400
11/1/2013 0:00,10700
11/2/2013 0:00,13600
11/3/2013 0:00,1600
11/4/2013 0:00,900
11/5/2013 0:00,7200
11/6/2013 0:00,15200
11/7/2013 0:00,5100
11/8/2013 0:00,5000
11/9/2013 0:00,4200
11/10/2013 0:00,1000
11/11/2013 0:00,1200
11/12/2013 0:00,5000
11/13/2013 0:00,5500
11/14/2013 0:00,5100
11/15/2013 0:00,5300
11/16/2013 0:00,4600
11/17/2013 0:00,800
11/18/2013 0:00,600
11/19/2013 0:00,8200
11/20/2013 0:00,14700
11/21/2013 0:00,7600
11/22/2013 0:00,8400
11/23/2013 0:00,3600
11/24/2013 0:00,700
11/25/2013 0:00,600
11/26/2013 0:00,4000
11/27/2013 0:00,4200
11/28/2013 0:00,1800
11/29/2013 0:00,400
11/30/2013 0:00,400
12/1/2013 0:00,400
12/2/2013 0:00,500
12/3/2013 0:00,5000
12/4/2013 0:00,5700
12/5/2013 0:00,5200
12/6/2013 0:00,4800
12/7/2013 0:00,3500
12/8/2013 0:00,1000
12/9/2013 0:00,600
12/10/2013 0:00,2900
12/11/2013 0:00,3400
12/12/2013 0:00,4700
12/13/2013 0:00,3400
12/14/2013 0:00,2500
12/15/2013 0:00,2000
12/16/2013 0:00,600
12/17/2013 0:00,2000
12/18/2013 0:00,1800
12/19/2013 0:00,1600
12/20/2013 0:00,1900
12/21/2013 0:00,1300
12/22/2013 0:00,500
12/23/2013 0:00,400
12/24/2013 0:00,500
12/25/2013 0:00,400
12/26/2013 0:00,400
12/27/2013 0:00,500
12/28/2013 0:00,500
12/29/2013 0:00,300
12/30/2013 0:00,400
12/31/2013 0:00,600
1/1/2014 0:00,500
1/2/2014 0:00,400
1/3/2014 0:00,1300
1/4/2014 0:00,1200
1/5/2014 0:00,500
1/6/2014 0:00,400
1/7/2014 0:00,1900
1/8/2014 0:00,1700
1/9/2014 0:00,1600
1/10/2014 0:00,2000
1/11/2014 0:00,1900
1/12/2014 0:00,500
1/13/2014 0:00,500
1/14/2014 0:00,4700
1/15/2014 0:00,5600
1/16/2014 0:00,6000
1/17/2014 0:00,6100
1/18/2014 0:00,3900
1/19/2014 0:00,800
